kind,blind,delay_us,lambda,classical_ref,shots,counts_json,p00,p11,p01,p10,rep
BELL_LAMBDA_SWEEP,L02,160.0,0.2,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 223, ""00"": 1433, ""10"": 246, ""11"": 98}",0.7165,0.049,0.1115,0.123,7
BELL_LAMBDA_SWEEP,L02,180.0,0.2,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1487, ""10"": 229, ""01"": 216, ""11"": 68}",0.7435,0.034,0.108,0.1145,7
BELL_LAMBDA_SWEEP,L02,200.0,0.2,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1535, ""10"": 203, ""01"": 199, ""11"": 63}",0.7675,0.0315,0.0995,0.1015,7
BELL_LAMBDA_SWEEP,L03,0.0,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 891, ""10"": 151, ""11"": 816, ""01"": 142}",0.4455,0.408,0.071,0.0755,7
BELL_LAMBDA_SWEEP,L03,8.333333333333334,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 703, ""10"": 218, ""00"": 865, ""01"": 214}",0.4325,0.3515,0.107,0.109,7
BELL_LAMBDA_SWEEP,L03,16.666666666666668,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 856, ""11"": 609, ""01"": 281, ""10"": 254}",0.428,0.3045,0.1405,0.127,7
BELL_LAMBDA_SWEEP,L03,25.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 902, ""10"": 282, ""11"": 527, ""01"": 289}",0.451,0.2635,0.1445,0.141,7
BELL_LAMBDA_SWEEP,L03,33.333333333333336,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 901, ""01"": 293, ""11"": 474, ""10"": 332}",0.4505,0.237,0.1465,0.166,7
BELL_LAMBDA_SWEEP,L03,41.66666666666667,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 390, ""00"": 932, ""01"": 343, ""10"": 335}",0.466,0.195,0.1715,0.1675,7
BELL_LAMBDA_SWEEP,L03,50.0,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 320, ""00"": 1027, ""01"": 302, ""11"": 351}",0.5135,0.1755,0.151,0.16,7
BELL_LAMBDA_SWEEP,L03,60.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 293, ""01"": 367, ""00"": 1030, ""10"": 310}",0.515,0.1465,0.1835,0.155,7
BELL_LAMBDA_SWEEP,L03,80.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 192, ""00"": 1157, ""10"": 338, ""01"": 313}",0.5785,0.096,0.1565,0.169,7
BELL_LAMBDA_SWEEP,L03,100.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 326, ""00"": 1225, ""10"": 285, ""11"": 164}",0.6125,0.082,0.163,0.1425,7
BELL_LAMBDA_SWEEP,L03,120.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1326, ""11"": 140, ""01"": 256, ""10"": 278}",0.663,0.07,0.128,0.139,7
BELL_LAMBDA_SWEEP,L03,140.0,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1339, ""11"": 99, ""01"": 285, ""10"": 277}",0.6695,0.0495,0.1425,0.1385,7
BELL_LAMBDA_SWEEP,L03,160.0,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 100, ""00"": 1419, ""01"": 239, ""10"": 242}",0.7095,0.05,0.1195,0.121,7
BELL_LAMBDA_SWEEP,L03,180.0,0.3,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1502, ""01"": 226, ""10"": 211, ""11"": 61}",0.751,0.0305,0.113,0.1055,7
BELL_LAMBDA_SWEEP,L03,200.0,0.3,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 209, ""00"": 1521, ""01"": 205, ""11"": 65}",0.7605,0.0325,0.1025,0.1045,7
BELL_LAMBDA_SWEEP,L04,0.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 862, ""00"": 836, ""01"": 137, ""10"": 165}",0.418,0.431,0.0685,0.0825,7
BELL_LAMBDA_SWEEP,L04,8.333333333333334,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 203, ""10"": 229, ""00"": 824, ""11"": 744}",0.412,0.372,0.1015,0.1145,7
BELL_LAMBDA_SWEEP,L04,16.666666666666668,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 262, ""10"": 247, ""00"": 831, ""11"": 660}",0.4155,0.33,0.131,0.1235,7
BELL_LAMBDA_SWEEP,L04,25.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 864, ""10"": 272, ""11"": 566, ""01"": 298}",0.432,0.283,0.149,0.136,7
BELL_LAMBDA_SWEEP,L04,33.333333333333336,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 455, ""00"": 950, ""01"": 283, ""10"": 312}",0.475,0.2275,0.1415,0.156,7
BELL_LAMBDA_SWEEP,L04,41.66666666666667,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 944, ""10"": 315, ""01"": 326, ""11"": 415}",0.472,0.2075,0.163,0.1575,7
BELL_LAMBDA_SWEEP,L04,50.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 974, ""10"": 301, ""11"": 352, ""01"": 373}",0.487,0.176,0.1865,0.1505,7
BELL_LAMBDA_SWEEP,L04,60.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1060, ""10"": 320, ""01"": 320, ""11"": 300}",0.53,0.15,0.16,0.16,7
BELL_LAMBDA_SWEEP,L04,80.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 309, ""11"": 227, ""00"": 1145, ""10"": 319}",0.5725,0.1135,0.1545,0.1595,7
BELL_LAMBDA_SWEEP,L04,100.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1262, ""10"": 312, ""11"": 158, ""01"": 268}",0.631,0.079,0.134,0.156,7
BELL_LAMBDA_SWEEP,L04,120.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1339, ""10"": 264, ""01"": 263, ""11"": 134}",0.6695,0.067,0.1315,0.132,7
BELL_LAMBDA_SWEEP,L04,140.0,0.4,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1361, ""11"": 116, ""10"": 255, ""01"": 268}",0.6805,0.058,0.134,0.1275,7
BELL_LAMBDA_SWEEP,L04,160.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1444, ""10"": 240, ""01"": 229, ""11"": 87}",0.722,0.0435,0.1145,0.12,7
BELL_LAMBDA_SWEEP,L04,180.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1513, ""11"": 68, ""10"": 211, ""01"": 208}",0.7565,0.034,0.104,0.1055,7
BELL_LAMBDA_SWEEP,L04,200.0,0.4,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 56, ""00"": 1540, ""10"": 198, ""01"": 206}",0.77,0.028,0.103,0.099,7
BELL_LAMBDA_SWEEP,L05,0.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 857, ""10"": 149, ""00"": 856, ""01"": 138}",0.428,0.4285,0.069,0.0745,7
BELL_LAMBDA_SWEEP,L05,8.333333333333334,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 233, ""00"": 807, ""11"": 764, ""01"": 196}",0.4035,0.382,0.098,0.1165,7
BELL_LAMBDA_SWEEP,L05,16.666666666666668,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 874, ""11"": 621, ""10"": 268, ""01"": 237}",0.437,0.3105,0.1185,0.134,7
BELL_LAMBDA_SWEEP,L05,25.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 874, ""10"": 270, ""11"": 564, ""01"": 292}",0.437,0.282,0.146,0.135,7
BELL_LAMBDA_SWEEP,L05,33.333333333333336,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 899, ""11"": 472, ""10"": 323, ""01"": 306}",0.4495,0.236,0.153,0.1615,7
BELL_LAMBDA_SWEEP,L05,41.66666666666667,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 320, ""00"": 963, ""11"": 410, ""01"": 307}",0.4815,0.205,0.1535,0.16,7
BELL_LAMBDA_SWEEP,L05,50.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 344, ""00"": 985, ""01"": 328, ""10"": 343}",0.4925,0.172,0.164,0.1715,7
BELL_LAMBDA_SWEEP,L05,60.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 339, ""00"": 1029, ""01"": 306, ""11"": 326}",0.5145,0.163,0.153,0.1695,7
BELL_LAMBDA_SWEEP,L05,80.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 285, ""00"": 1165, ""01"": 326, ""11"": 224}",0.5825,0.112,0.163,0.1425,7
BELL_LAMBDA_SWEEP,L05,100.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 320, ""00"": 1230, ""11"": 161, ""10"": 289}",0.615,0.0805,0.16,0.1445,7
BELL_LAMBDA_SWEEP,L05,120.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1301, ""10"": 306, ""01"": 273, ""11"": 120}",0.6505,0.06,0.1365,0.153,7
BELL_LAMBDA_SWEEP,L05,140.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1398, ""10"": 224, ""01"": 276, ""11"": 102}",0.699,0.051,0.138,0.112,7
BELL_LAMBDA_SWEEP,L05,160.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1412, ""11"": 82, ""10"": 226, ""01"": 280}",0.706,0.041,0.14,0.113,7
BELL_LAMBDA_SWEEP,L05,180.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1441, ""01"": 247, ""10"": 232, ""11"": 80}",0.7205,0.04,0.1235,0.116,7
BELL_LAMBDA_SWEEP,L05,200.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 190, ""00"": 1555, ""10"": 193, ""11"": 62}",0.7775,0.031,0.095,0.0965,7
BELL_LAMBDA_SWEEP,L06,0.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 844, ""11"": 831, ""10"": 177, ""01"": 148}",0.422,0.4155,0.074,0.0885,7
BELL_LAMBDA_SWEEP,L06,8.333333333333334,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 187, ""10"": 225, ""11"": 719, ""00"": 869}",0.4345,0.3595,0.0935,0.1125,7
BELL_LAMBDA_SWEEP,L06,16.666666666666668,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 857, ""01"": 247, ""11"": 653, ""10"": 243}",0.4285,0.3265,0.1235,0.1215,7
BELL_LAMBDA_SWEEP,L06,25.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 882, ""11"": 526, ""10"": 322, ""01"": 270}",0.441,0.263,0.135,0.161,7
BELL_LAMBDA_SWEEP,L06,33.333333333333336,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 945, ""01"": 297, ""10"": 268, ""11"": 490}",0.4725,0.245,0.1485,0.134,7
BELL_LAMBDA_SWEEP,L06,41.66666666666667,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 959, ""01"": 297, ""11"": 433, ""10"": 311}",0.4795,0.2165,0.1485,0.1555,7
BELL_LAMBDA_SWEEP,L06,50.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1020, ""01"": 325, ""10"": 314, ""11"": 341}",0.51,0.1705,0.1625,0.157,7
BELL_LAMBDA_SWEEP,L06,60.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 306, ""00"": 1051, ""10"": 323, ""11"": 320}",0.5255,0.16,0.153,0.1615,7
BELL_LAMBDA_SWEEP,L06,80.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1134, ""01"": 306, ""10"": 324, ""11"": 236}",0.567,0.118,0.153,0.162,7
BELL_LAMBDA_SWEEP,L06,100.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1250, ""10"": 305, ""11"": 156, ""01"": 289}",0.625,0.078,0.1445,0.1525,7
BELL_LAMBDA_SWEEP,L06,120.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1261, ""01"": 313, ""11"": 119, ""10"": 307}",0.6305,0.0595,0.1565,0.1535,7
BELL_LAMBDA_SWEEP,L06,140.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1380, ""11"": 106, ""01"": 258, ""10"": 256}",0.69,0.053,0.129,0.128,7
BELL_LAMBDA_SWEEP,L06,160.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1466, ""10"": 227, ""01"": 224, ""11"": 83}",0.733,0.0415,0.112,0.1135,7
BELL_LAMBDA_SWEEP,L06,180.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 223, ""00"": 1484, ""01"": 220, ""11"": 73}",0.742,0.0365,0.11,0.1115,7
BELL_LAMBDA_SWEEP,L06,200.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1541, ""01"": 200, ""11"": 55, ""10"": 204}",0.7705,0.0275,0.1,0.102,7
BELL_LAMBDA_SWEEP,L07,0.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 885, ""00"": 817, ""01"": 159, ""10"": 139}",0.4085,0.4425,0.0795,0.0695,7
BELL_LAMBDA_SWEEP,L07,8.333333333333334,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 884, ""01"": 196, ""11"": 728, ""10"": 192}",0.442,0.364,0.098,0.096,7
BELL_LAMBDA_SWEEP,L07,16.666666666666668,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 611, ""00"": 878, ""01"": 260, ""10"": 251}",0.439,0.3055,0.13,0.1255,7
BELL_LAMBDA_SWEEP,L07,25.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 903, ""11"": 545, ""10"": 259, ""01"": 293}",0.4515,0.2725,0.1465,0.1295,7
BELL_LAMBDA_SWEEP,L07,33.333333333333336,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 910, ""10"": 297, ""11"": 465, ""01"": 328}",0.455,0.2325,0.164,0.1485,7
BELL_LAMBDA_SWEEP,L07,41.66666666666667,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 456, ""00"": 958, ""10"": 290, ""01"": 296}",0.479,0.228,0.148,0.145,7
BELL_LAMBDA_SWEEP,L07,50.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 319, ""00"": 1034, ""10"": 289, ""11"": 358}",0.517,0.179,0.1595,0.1445,7
BELL_LAMBDA_SWEEP,L07,60.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1018, ""10"": 326, ""11"": 331, ""01"": 325}",0.509,0.1655,0.1625,0.163,7
BELL_LAMBDA_SWEEP,L07,80.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1168, ""10"": 284, ""01"": 325, ""11"": 223}",0.584,0.1115,0.1625,0.142,7
BELL_LAMBDA_SWEEP,L07,100.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1214, ""10"": 323, ""01"": 304, ""11"": 159}",0.607,0.0795,0.152,0.1615,7
BELL_LAMBDA_SWEEP,L07,120.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1333, ""11"": 129, ""01"": 274, ""10"": 264}",0.6665,0.0645,0.137,0.132,7
BELL_LAMBDA_SWEEP,L07,140.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 264, ""00"": 1348, ""10"": 278, ""11"": 110}",0.674,0.055,0.132,0.139,7
BELL_LAMBDA_SWEEP,L07,160.0,0.7,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 80, ""00"": 1434, ""01"": 237, ""10"": 249}",0.717,0.04,0.1185,0.1245,7
BELL_LAMBDA_SWEEP,L07,180.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 220, ""00"": 1492, ""01"": 214, ""11"": 74}",0.746,0.037,0.107,0.11,7
BELL_LAMBDA_SWEEP,L07,200.0,0.7,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1529, ""01"": 205, ""10"": 203, ""11"": 63}",0.7645,0.0315,0.1025,0.1015,7
BELL_LAMBDA_SWEEP,L08,0.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 870, ""00"": 822, ""01"": 166, ""10"": 142}",0.411,0.435,0.083,0.071,7
BELL_LAMBDA_SWEEP,L08,8.333333333333334,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 864, ""11"": 700, ""01"": 206, ""10"": 230}",0.432,0.35,0.103,0.115,7
BELL_LAMBDA_SWEEP,L08,16.666666666666668,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 870, ""11"": 613, ""10"": 250, ""01"": 267}",0.435,0.3065,0.1335,0.125,7
BELL_LAMBDA_SWEEP,L08,25.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 538, ""00"": 915, ""10"": 260, ""01"": 287}",0.4575,0.269,0.1435,0.13,7
BELL_LAMBDA_SWEEP,L08,33.333333333333336,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 918, ""01"": 314, ""11"": 467, ""10"": 301}",0.459,0.2335,0.157,0.1505,7
BELL_LAMBDA_SWEEP,L08,41.66666666666667,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 424, ""01"": 326, ""00"": 967, ""10"": 283}",0.4835,0.212,0.163,0.1415,7
BELL_LAMBDA_SWEEP,L08,50.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 995, ""10"": 307, ""11"": 385, ""01"": 313}",0.4975,0.1925,0.1565,0.1535,7
BELL_LAMBDA_SWEEP,L08,60.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 317, ""01"": 323, ""00"": 1048, ""11"": 312}",0.524,0.156,0.1615,0.1585,7
BELL_LAMBDA_SWEEP,L08,80.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1109, ""10"": 334, ""01"": 355, ""11"": 202}",0.5545,0.101,0.1775,0.167,7
BELL_LAMBDA_SWEEP,L08,100.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 299, ""00"": 1205, ""10"": 331, ""11"": 165}",0.6025,0.0825,0.1495,0.1655,7
BELL_LAMBDA_SWEEP,L08,120.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1302, ""10"": 282, ""01"": 298, ""11"": 118}",0.651,0.059,0.149,0.141,7
BELL_LAMBDA_SWEEP,L08,140.0,0.8,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1349, ""11"": 121, ""10"": 268, ""01"": 262}",0.6745,0.0605,0.131,0.134,7
BELL_LAMBDA_SWEEP,L08,160.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1448, ""01"": 211, ""10"": 256, ""11"": 85}",0.724,0.0425,0.1055,0.128,7
BELL_LAMBDA_SWEEP,L08,180.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1499, ""01"": 221, ""10"": 198, ""11"": 82}",0.7495,0.041,0.1105,0.099,7
BELL_LAMBDA_SWEEP,L08,200.0,0.8,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 208, ""01"": 178, ""00"": 1562, ""11"": 52}",0.781,0.026,0.089,0.104,7
BELL_LAMBDA_SWEEP,L09,0.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 902, ""11"": 789, ""10"": 161, ""01"": 148}",0.451,0.3945,0.074,0.0805,7
BELL_LAMBDA_SWEEP,L09,8.333333333333334,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 720, ""00"": 842, ""01"": 200, ""10"": 238}",0.421,0.36,0.1,0.119,7
BELL_LAMBDA_SWEEP,L09,16.666666666666668,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 861, ""01"": 246, ""11"": 630, ""10"": 263}",0.4305,0.315,0.123,0.1315,7
BELL_LAMBDA_SWEEP,L09,25.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 907, ""11"": 536, ""10"": 285, ""01"": 272}",0.4535,0.268,0.136,0.1425,7
BELL_LAMBDA_SWEEP,L09,33.333333333333336,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 303, ""00"": 917, ""01"": 303, ""11"": 477}",0.4585,0.2385,0.1515,0.1515,7
BELL_LAMBDA_SWEEP,L09,41.66666666666667,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""10"": 318, ""00"": 985, ""11"": 403, ""01"": 294}",0.4925,0.2015,0.147,0.159,7
BELL_LAMBDA_SWEEP,L09,50.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""01"": 282, ""00"": 1039, ""10"": 311, ""11"": 368}",0.5195,0.184,0.141,0.1555,7
BELL_LAMBDA_SWEEP,L09,60.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1025, ""10"": 338, ""01"": 322, ""11"": 315}",0.5125,0.1575,0.161,0.169,7
BELL_LAMBDA_SWEEP,L09,80.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1137, ""10"": 320, ""11"": 206, ""01"": 337}",0.5685,0.103,0.1685,0.16,7
BELL_LAMBDA_SWEEP,L09,100.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""11"": 153, ""00"": 1239, ""01"": 317, ""10"": 291}",0.6195,0.0765,0.1585,0.1455,7
BELL_LAMBDA_SWEEP,L09,120.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1311, ""10"": 249, ""01"": 304, ""11"": 136}",0.6555,0.068,0.152,0.1245,7
BELL_LAMBDA_SWEEP,L09,140.0,0.9,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1359, ""01"": 257, ""11"": 117, ""10"": 267}",0.6795,0.0585,0.1285,0.1335,7
BELL_LAMBDA_SWEEP,L09,160.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1437, ""10"": 237, ""11"": 97, ""01"": 229}",0.7185,0.0485,0.1145,0.1185,7
BELL_LAMBDA_SWEEP,L09,180.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1502, ""10"": 217, ""01"": 208, ""11"": 73}",0.751,0.0365,0.104,0.1085,7
BELL_LAMBDA_SWEEP,L09,200.0,0.9,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",2000,"{""00"": 1527, ""10"": 208, ""01"": 211, ""11"": 54}",0.7635,0.027,0.1055,0.104,7
