kind,blind,delay_us,lambda,classical_ref,rounds,shots,counts_json,p00,p11,p01,p10,rep
BELL_LAMBDA_SWEEP,L05,80.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 1179, ""10"": 323, ""11"": 197, ""01"": 301}",0.5895,0.0985,0.1505,0.1615,5.0
BELL_LAMBDA_SWEEP,L05,100.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""01"": 286, ""00"": 1271, ""11"": 151, ""10"": 292}",0.6355,0.0755,0.143,0.146,5.0
BELL_LAMBDA_SWEEP,L05,120.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 1385, ""01"": 265, ""10"": 262, ""11"": 88}",0.6925,0.044,0.1325,0.131,5.0
BELL_LAMBDA_SWEEP,L05,140.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 1414, ""10"": 244, ""01"": 245, ""11"": 97}",0.707,0.0485,0.1225,0.122,5.0
BELL_LAMBDA_SWEEP,L05,160.0,0.5,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 1489, ""10"": 216, ""01"": 221, ""11"": 74}",0.7445,0.037,0.1105,0.108,5.0
BELL_LAMBDA_SWEEP,L05,180.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 1552, ""10"": 209, ""01"": 176, ""11"": 63}",0.776,0.0315,0.088,0.1045,5.0
BELL_LAMBDA_SWEEP,L05,200.0,0.5,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""10"": 197, ""00"": 1569, ""01"": 190, ""11"": 44}",0.7845,0.022,0.095,0.0985,5.0
BELL_LAMBDA_SWEEP,L06,0.0,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 965, ""11"": 950, ""10"": 42, ""01"": 43}",0.4825,0.475,0.0215,0.021,5.0
BELL_LAMBDA_SWEEP,L06,8.333333333333334,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 891, ""10"": 150, ""01"": 191, ""11"": 768}",0.4455,0.384,0.0955,0.075,5.0
BELL_LAMBDA_SWEEP,L06,16.666666666666668,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""01"": 207, ""00"": 927, ""11"": 668, ""10"": 198}",0.4635,0.334,0.1035,0.099,5.0
BELL_LAMBDA_SWEEP,L06,25.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 960, ""10"": 225, ""11"": 567, ""01"": 248}",0.48,0.2835,0.124,0.1125,5.0
BELL_LAMBDA_SWEEP,L06,33.333333333333336,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 965, ""01"": 254, ""10"": 289, ""11"": 492}",0.4825,0.246,0.127,0.1445,5.0
BELL_LAMBDA_SWEEP,L06,41.66666666666667,0.6,"{""00"": 1.0, ""11"": 0.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""01"": 266, ""11"": 411, ""00"": 1043, ""10"": 280}",0.5215,0.2055,0.133,0.14,5.0
BELL_LAMBDA_SWEEP,L06,50.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""00"": 1062, ""10"": 308, ""11"": 351, ""01"": 279}",0.531,0.1755,0.1395,0.154,5.0
BELL_LAMBDA_SWEEP,L06,60.0,0.6,"{""00"": 0.0, ""11"": 1.0, ""01"": 0.0, ""10"": 0.0}",5.0,2000,"{""10"": 325, ""01"": 264, ""00"": 1124, ""11"": 287}",0.562,0.1435,0.132,0.1625,5.0
